# receiveTime,participant,controller,item,element,type,group,question,answer,GO,COME,MOTION,BRING,TAKE,HERE,MOOD,TENSE,SUBJECT,DEST
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,260,0,item-none-coffee_pizza,60,response,going to get pizza,1,0,0,0,0,0,1,0,base,right
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,265,0,item-speaker-movie_museum,61,response,going to the museum,1,0,0,0,0,0,1,0,base,right
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,322,0,filler-false-beach_bookstore-Arewe,NULL,response,at the beach,0,0,0,0,0,0,1,2,base,right
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,270,0,item-listener-bookstore_market,62,response,going to the farmer's market,1,0,0,0,0,0,1,0,base,right
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,271,0,item-both-farm_school,63,response,wearing a white shirt,0,0,0,0,0,0,1,2,base,none
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,323,0,filler-true-boutique_museum-Thelma,NULL,response,has a box of chocolates,0,0,0,0,0,0,1,2,base,none
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,276,0,item-none-park_pet,64,response,going to the pet store,1,0,0,0,0,0,1,0,base,right
1553794275,18d534e3b560f8377bf335adf8740984,SpatialProduction,281,0,item-close,65,response,dog,0,0,0,0,0,0,1,2,base,none
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,324,0,filler-false-farm_hotel-Youare,NULL,response,at the hotel,0,0,0,0,0,0,1,2,base,right
1553794275,18d534e3b560f8377bf335adf8740984,SpatialProduction,286,0,item-left,66,response,apples,0,0,0,0,0,0,1,2,base,none
1553794275,18d534e3b560f8377bf335adf8740984,SpatialProduction,287,0,item-close,67,response,blue,0,0,0,0,0,0,1,2,base,none
1553794275,18d534e3b560f8377bf335adf8740984,ComicProduction,325,0,filler-false-park_pet-Thelmaiscoming,NULL,response,on a green skateboard,0,0,0,0,0,0,1,0,base,none
1553794275,18d534e3b560f8377bf335adf8740984,SpatialProduction,292,0,item-close,68,response,tall and dark green,0,0,0,0,0,0,1,2,base,none
1553794275,18d534e3b560f8377bf335adf8740984,Form,21,0,survey,NULL,State,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,21,0,survey,NULL,Age,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,21,0,survey,NULL,Gender,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,21,0,survey,NULL,Ethnicity,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,21,0,survey,NULL,NativeLanguage,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,21,0,survey,NULL,ParentsLanguage,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,21,0,survey,NULL,Languages,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,22,0,debrief,NULL,debrief1,59874dcc6ab9880001b5ade8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,22,0,debrief,NULL,speaker,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,22,0,debrief,NULL,decide,I looked at what made the most sense for the scene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,22,0,debrief,NULL,sameplace,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,22,0,debrief,NULL,check,Go down the street to the red light and turn left.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,22,0,debrief,NULL,insult,Calling someone a douche.%0ABecause it amuses me and it's funny.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794275,18d534e3b560f8377bf335adf8740984,Form,22,0,debrief,NULL,extra,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,14,0,train-good,NULL,response,holding balloons.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,17,0,train-bad,NULL,response,going to Lucy's house.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,19,0,train-third,NULL,response,is driving away.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,25,0,item-left,1,response,blue!,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,30,0,item-between,2,response,trashcan.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,295,0,filler-false-pizza_school-ThelmaandI,NULL,response,are between the pizza place and the school.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,31,0,item-close,3,response,a flower arrangement.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,36,0,item-between,4,response,cheese platter.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,296,0,filler-false-school_bookstore-Youare,NULL,response,at the bookstore%2C Lucy?,0,0,0,0,0,0,2,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,41,0,item-speaker-clothing-amusement,5,response,heading to the carnival!,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,46,0,item-listener-amuse_bank,6,response,heading to the bank.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,297,0,filler-false-beach_house-Youare,NULL,response,at the beach%2C Lucy?,0,0,0,0,0,0,2,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,47,0,item-both-beach_house,7,response,heading this way!,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,52,0,item-none-market_bookstore,8,response,heading to the bookstore.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,298,0,filler-true-amuse_house-Thelmais,NULL,response,walking her dog.,0,0,1,0,0,0,1,0,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,57,0,item-speaker-farm_hotel,9,response,heading to the hotel.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,62,0,item-listener-movie_subway,10,response,heading to the subway station.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,299,0,filler-false-cafe_farm-Weare,NULL,response,at the cafe.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,63,0,item-both-pet_pizza,11,response,heading to the pizzeria.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,68,0,item-none-subway_theater,12,response,heading to the theater.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,73,0,item-speaker-zoo_coffee,13,response,heading to the cafe.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,300,0,filler-true-museum_zoo-Thelma,NULL,response,heading to the zoo.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,78,0,item-listener-bank_beach,14,response,heading to the beach.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,79,0,item-both-church_clothing,15,response,coming to join us.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,301,0,filler-false-move_zoo-Abus,NULL,response,is passing the movie theater.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,84,0,item-none-hotel_pizza,16,response,heading to the pizzeria.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,89,0,item-close,17,response,behind the chair.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,302,0,filler-false-park_cafe-Youare,NULL,response,at the cafe%2C Lucy?,0,0,0,0,0,0,2,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,94,0,item-left,18,response,on the nightstand.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,95,0,item-close,19,response,purple.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,303,0,filler-true-house_school-Thelmais,NULL,response,carrying cookies.,0,0,0,0,0,0,1,0,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,100,0,item-close,20,response,white.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,105,0,item-speaker-museum_church,21,response,heading to church.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,304,0,filler-false-subway_church-Afiretruck,NULL,response,is heading to church.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,110,0,item-listener-school_bookstore,22,response,heading to the bookstore.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,111,0,item-both-museum_zoo,23,response,heading to the zoo.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,116,0,item-none-bookstore_church,24,response,going to church.,1,0,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,305,0,filler-false-church_movie-We,NULL,response,are at the movie theater.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,121,0,item-speaker-clothing_pet,25,response,heading to the pet store.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,126,0,item-listener-bank_hotel,26,response,heading to the hotel.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,306,0,filler-true-hotel_house-Thelmais,NULL,response,not in the picture.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,127,0,item-both-house_market,27,response,heading to the fruit stand.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,132,0,item-none-theater_zoo,28,response,heading to the zoo.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,307,0,filler-false-boutique_amuse-Thisstore,NULL,response,sells clothes.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,137,0,item-speaker-market_theater,29,response,heading to the theater.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,142,0,item-listener-coffee_park,30,response,heading to the park.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,308,0,filler-true-church_boutique-Iam,NULL,response,at the clothing store.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,143,0,item-both-hotel_house,31,response,coming over here.,0,1,0,0,0,1,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,148,0,item-none-pet_bank,32,response,heading to the bank.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,309,0,filler-false-pizza_beach-Iam,NULL,response,at the beach with Lucy.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,153,0,item-left,33,response,red.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,158,0,item-close,34,response,looking at me.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,159,0,item-between,35,response,Dalmatian.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,310,0,filler-false-subway_church-We,NULL,response,are at the subway station.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,164,0,item-close,36,response,yellow.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,169,0,item-speaker-church_movie,37,response,heading to the movies.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,311,0,filler-false-museum_zoo-Youare,NULL,response,at the museum with me.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,174,0,item-listener-school_subway,38,response,heading to the subway station.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,175,0,item-both-house_school,39,response,coming to school.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,312,0,filler-true-amuse_house-Arewe,NULL,response,at the carnival.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,180,0,item-none-amuse_farm,40,response,heading to the barn.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,185,0,item-speaker-bookstore_museum,41,response,coming to the museum.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,313,0,filler-false-bank_beach-Youare,NULL,response,at the beach%2C Lucy?,0,0,0,0,0,0,2,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,190,0,item-listener-farm_pet,42,response,heading to the pet store.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,191,0,item-both-bank_market,43,response,coming to the fruit stand.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,314,0,filler-true-market_movie-Thereis,NULL,response,a road between the fruit stand and the movie theater.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,196,0,item-none-park_coffee,44,response,heading to the cafe.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,201,0,item-speaker-zoo_amuse,45,response,coming to the carnival.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,206,0,item-listener-pizza_beach,46,response,going to the beach.,1,0,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,315,0,filler-false-pizza_school-Iam,NULL,response,at school.,0,0,0,0,0,0,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,207,0,item-both-market_movie,47,response,coming to the movies.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,212,0,item-none-clothing_museum,48,response,going to the art museum.,1,0,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,316,0,filler-false-movie_museum-Thelma,NULL,response,not in this picture.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,217,0,item-speaker-movie_zoo,49,response,coming to the zoo.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,222,0,item-close,50,response,is pink.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,317,0,filler-false-boutique_museum-Thelmais,NULL,response,here with me at the clothing store.,0,0,0,0,0,1,1,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,223,0,item-close,51,response,red-orange.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,228,0,item-left,52,response,red.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,318,0,filler-true-hotel_bank-Youare,NULL,response,at the bank%2C Lucy?,0,0,0,0,0,0,2,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,233,0,item-between,53,response,dressed like a witch.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,238,0,item-listener-beach_movie,54,response,heading to the movies.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,319,0,filler-false-amuse_bank-Thelmaiscoming,NULL,response,down the road.,0,0,0,0,0,0,1,0,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,239,0,item-both-subway_church,55,response,coming to church.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,244,0,item-none-amuse_house,56,response,going to the green house.,1,0,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,249,0,item-speaker-coffee_farm,57,response,coming to the barn.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,320,0,filler-true-theater_boutique-Thelmahas,NULL,response,four balloons.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,254,0,item-listener-hotel_subway,58,response,heading to the subway.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,255,0,item-both-museum_park,59,response,coming to the park.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,321,0,filler-false-bank_hotel-Thelmaisgoing,NULL,response,to the hotel.,0,0,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,260,0,item-none-coffee_pizza,60,response,heading to the pizzeria.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,265,0,item-speaker-movie_museum,61,response,coming to the art museum.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,322,0,filler-false-beach_bookstore-Arewe,NULL,response,at the beach.,0,0,0,0,0,0,2,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,270,0,item-listener-bookstore_market,62,response,heading to the fruit stand.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,271,0,item-both-farm_school,63,response,coming to school.,0,1,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,323,0,filler-true-boutique_museum-Thelma,NULL,response,is coming to the art museum and she is bringing chocolate!,0,1,0,1,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,276,0,item-none-park_pet,64,response,heading to the pet store.,0,0,1,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,281,0,item-close,65,response,corgi.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,324,0,filler-false-farm_hotel-Youare,NULL,response,at the hotel%2C Lucy?,0,0,0,0,0,0,2,2,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,286,0,item-left,66,response,three apples.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,287,0,item-close,67,response,blue.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,ComicProduction,325,0,filler-false-park_pet-Thelmaiscoming,NULL,response,to the pet store on a skateboard.,0,0,0,0,0,0,1,0,base,right
1553794672,c392e77d75ae9d3616b875da3a81d092,SpatialProduction,292,0,item-close,68,response,is a pine.,0,0,0,0,0,0,1,2,base,none
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,21,0,survey,NULL,State,Florida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,21,0,survey,NULL,Age,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,21,0,survey,NULL,Gender,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,21,0,survey,NULL,Ethnicity,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,21,0,survey,NULL,NativeLanguage,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,21,0,survey,NULL,ParentsLanguage,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,21,0,survey,NULL,Languages,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,22,0,debrief,NULL,debrief1,5c31a465da51990001e4f021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,22,0,debrief,NULL,speaker,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,22,0,debrief,NULL,decide,I had to go by the picture and not elaborate%2C so I only described what was happening in the image.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,22,0,debrief,NULL,sameplace,Not really,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,22,0,debrief,NULL,check,IF you mean 'if I was in elementary school today%2C' I would give them my address and they would probably use a maps app to find it.%0A%0AIf I was back in elementary school in the 80s again%2C I would give road directions so they could drive here.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,22,0,debrief,NULL,insult,"vai col sangue%0A%0AI don't know Italian myself%2C but my Sicilian father would yell this whenever he was frustrated.%0A%0AHe told me it means something to the effect of%2C ""I hope you have a massive heart attack and all your blood shoots out of your orifices."" Sicilian insults do not mince words!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553794672,c392e77d75ae9d3616b875da3a81d092,Form,22,0,debrief,NULL,extra,nope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,14,0,train-good,NULL,response,having fun.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,17,0,train-bad,NULL,response,on the road.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553795018,5871897f644e18972f8e914be2a90d42,SpatialProduction,19,0,train-third,NULL,response,green.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553795018,5871897f644e18972f8e914be2a90d42,SpatialProduction,25,0,item-left,1,response,pink.,0,0,0,0,0,0,1,2,base,none
1553795018,5871897f644e18972f8e914be2a90d42,SpatialProduction,30,0,item-between,2,response,trash can.,0,0,0,0,0,0,1,2,base,none
1553795018,5871897f644e18972f8e914be2a90d42,SpatialProduction,31,0,item-close,3,response,an arrangement of flowers.,0,0,0,0,0,0,1,2,base,none
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,295,0,filler-false-pizza_school-ThelmaandI,NULL,response,are going to school.,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,SpatialProduction,36,0,item-between,4,response,plate of cheese.,0,0,0,0,0,0,1,2,base,none
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,41,0,item-speaker-clothing-amusement,5,response,coming to see me.,0,1,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,296,0,filler-false-school_bookstore-Youare,NULL,response,going to the bookstore.,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,46,0,item-listener-amuse_bank,6,response,going to meet you at the bank.%0A,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,47,0,item-both-beach_house,7,response,leaving the beach.,0,0,1,0,0,0,1,0,base,left
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,297,0,filler-false-beach_house-Youare,NULL,response,leaving the beach.%0A,0,0,1,0,0,0,1,0,base,left
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,52,0,item-none-market_bookstore,8,response,going to the bookstore.,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,57,0,item-speaker-farm_hotel,9,response,going to the hotel.,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,298,0,filler-true-amuse_house-Thelmais,NULL,response,walking a dog.,0,0,1,0,0,0,1,0,base,none
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,62,0,item-listener-movie_subway,10,response,going to the subway.,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,63,0,item-both-pet_pizza,11,response,going for some pizza.,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,299,0,filler-false-cafe_farm-Weare,NULL,response,leaving.,0,0,1,0,0,0,1,0,base,none
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,68,0,item-none-subway_theater,12,response,going to the ballet.,1,0,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,73,0,item-speaker-zoo_coffee,13,response,leaving the zoo.,0,0,1,0,0,0,1,0,base,left
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,78,0,item-listener-bank_beach,14,response,leaving the bank.,0,0,1,0,0,0,1,0,base,left
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,300,0,filler-true-museum_zoo-Thelma,NULL,response,left the museum.,0,0,1,0,0,0,1,-1,base,left
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,79,0,item-both-church_clothing,15,response,leaving the church.,0,0,1,0,0,0,1,0,base,left
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,84,0,item-none-hotel_pizza,16,response,going out for pizza.,0,0,1,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,ComicProduction,301,0,filler-false-move_zoo-Abus,NULL,response,is coming.,0,1,0,0,0,0,1,0,base,right
1553795018,5871897f644e18972f8e914be2a90d42,SpatialProduction,89,0,item-close,17,response,yellow  and brown.,0,0,0,0,0,0,1,2,base,none
